,Datetime,Username,Coin,Prediction,Text,Cleaned Text
326,2022-07-03 19:13:07+00:00,Ryltha,ELF,2,"Wild / Sketch

I haven't drawn much in the last few days, I'm too lazy to work in such horrible heat. 🥵
I hope you are fine and summer storms will come soon!

#illustration #digitalart #characterdesign #fantasy #character #wild #purplehair #elf #elfgirl https://t.co/lVMAq953R7","['wild', 'sketch', 'drawn', 'much', 'last', 'day', 'im', 'lazy', 'work', 'horrible', 'heat', '🥵', 'hope', 'fine', 'summer', 'storm', 'come', 'soon', 'illustration', 'digitalart', 'characterdesign', 'fantasy', 'character', 'wild', 'purplehair', 'elf', 'elfgirl', 'httpstcolvmaq953r7']"
327,2022-07-08 00:56:40+00:00,dizzytaylor,ELF,2,"#RIPJamesCaan. Everyone needs to watch #Elf, in his memory. 🥰 https://t.co/bjxZmaPIMN","['ripjamescaan', 'everyone', 'need', 'watch', 'elf', 'memory', '🥰', 'httpstcobjxzmapimn']"
328,2022-07-09 17:41:15+00:00,siv_black,ELF,2,"Picnic time with the gang 🧺🍴
feat. @BroCosmix and his ocs, @RoyalAzur27 and @Narukami3Tears
#koikatsu #koikatsu #koikatsuparty #コツ #elf #elves #3drendering #OC #ocs #ocart #picnic #snacks #party https://t.co/VCzwlcWrFK","['picnic', 'time', 'gang', '🧺🍴', 'feat', 'brocosmix', 'ocs', 'royalazur27', 'narukami3tears', 'koikatsu', 'koikatsu', 'koikatsuparty', 'コツ', 'elf', 'elf', '3drendering', 'oc', 'ocs', 'ocart', 'picnic', 'snack', 'party', 'httpstcovczwlcwrfk']"
329,2022-07-11 14:09:25+00:00,Star_black27,ELF,2,@paopao9955 #VAMPZ supporting forever #ELF 🦇💙🦇💙 https://t.co/P8Kl2toQSQ,"['paopao9955', 'vampz', 'supporting', 'forever', 'elf', '🦇💙🦇💙', 'httpstcop8kl2toqsq']"
330,2022-07-07 21:17:40+00:00,sn_dorman,ELF,2,"R.I.P. to James Caan, star of The Godfather.
#JamesCaan #RIPJamesCaan #JamesCaanRIP #TheGodfather #TheGodfather50 #Misery #Elf https://t.co/EyxUav3XWX","['rip', 'james', 'caan', 'star', 'godfather', 'jamescaan', 'ripjamescaan', 'jamescaanrip', 'thegodfather', 'thegodfather50', 'misery', 'elf', 'httpstcoeyxuav3xwx']"
331,2022-07-06 19:32:26+00:00,BramleyLakeland,ELF,2,"Learn about our Defense Secretary @MillicentMarcy #FursForLearning 
#PODT #ELF #BARK #dogsoftwitter https://t.co/1SZZ5AkTms","['learn', 'defense', 'secretary', 'millicentmarcy', 'fursforlearning', 'podt', 'elf', 'bark', 'dogsoftwitter', 'httpstco1szz5aktms']"
332,2022-07-05 15:20:15+00:00,Archer_Im_a_Dog,ELF,2,Thanks Carter! What a beautiful feast! Nomnomnom #PODT #ELF #BARK https://t.co/MUh0SutQvZ,"['thanks', 'carter', 'beautiful', 'feast', 'nomnomnom', 'podt', 'elf', 'bark', 'httpstcomuh0sutqvz']"
333,2022-07-03 11:43:23+00:00,TJ79_EunSiHae,ELF,2,"CONGRATS #ELF 👏👏👏

2M views ❤️‍🔥 Trending #2️⃣1️⃣ 🇲🇾
#SUPERJUNIOR’s #Dont_Wait 👍 Stream on 🔥🤪 enjoy #Dont_Wait_SUPERJUNIOR while waiting for #Mango 🥭 @SJofficial

🖐🏻 MV: https://t.co/2BAKXx16Pl
🖐🏻 Extra Cut: https://t.co/Ecl1OKdFQw 
🖐🏻 Behinds: https://t.co/uiLwLetA00 https://t.co/9mNvjybrnc https://t.co/3FeatlaD3q","['congrats', 'elf', '👏👏👏', '2m', 'view', '❤️\u200d🔥', 'trending', '2️⃣1️⃣', '🇲🇾', 'superjunior’s', 'dontwait', '👍', 'stream', '🔥🤪', 'enjoy', 'dontwaitsuperjunior', 'waiting', 'mango', '🥭', 'sjofficial', '🖐🏻', 'mv', 'httpstco2bakxx16pl', '🖐🏻', 'extra', 'cut', 'httpstcoecl1okdfqw', '🖐🏻', 'behind', 'httpstcouilwleta00', 'httpstco9mnvjybrnc', 'httpstco3featlad3q']"
334,2022-07-08 16:18:13+00:00,Jellyfish_Bisky,ELF,2,"A lovely lil lady finished &lt;3
Gosh I love drawing elves 🥺💝🦋

#warcraft #warcraftart #worldofwarcraft #digitalart #ArtistOnTwitter #art #drawing #artwork #artist #character #drawings #ArtCommission #elf #nightelf https://t.co/87HgWH0IqJ","['lovely', 'lil', 'lady', 'finished', 'lt3', 'gosh', 'love', 'drawing', 'elf', '🥺💝🦋', 'warcraft', 'warcraftart', 'worldofwarcraft', 'digitalart', 'artistontwitter', 'art', 'drawing', 'artwork', 'artist', 'character', 'drawing', 'artcommission', 'elf', 'nightelf', 'httpstco87hgwh0iqj']"
335,2022-07-11 16:18:16+00:00,crypto_pump_1,ELF,1,"#ELF proof 👆
Compare time according to my NewYork timezone in both screenshot

Join our Telegram channel : https://t.co/pCgDsT4zdd
CT:11 Jul 22 16:18:08 pm GMT https://t.co/lO76NH1xa2","['elf', 'proof', '👆', 'compare', 'time', 'according', 'newyork', 'timezone', 'screenshot', 'join', 'telegram', 'channel', 'httpstcopcgdst4zdd', 'ct11', 'jul', '22', '161808', 'pm', 'gmt', 'httpstcolo76nh1xa2']"
336,2022-07-11 06:24:41+00:00,ArtOfKrem,ELF,2,My ugly arts. I can do nothing im a loser it seems. #drawing #anime #art #DigitalArtist #ELF #fantasy https://t.co/7y0kHDJcyd,"['ugly', 'art', 'nothing', 'im', 'loser', 'seems', 'drawing', 'anime', 'art', 'digitalartist', 'elf', 'fantasy', 'httpstco7y0khdjcyd']"
337,2022-07-10 23:37:36+00:00,LiviLoveTheElf,ELF,2,"Playing phasmophobia with @__Zarastro__
@ACSkywalker97
@nep_za 

#vtubers #vtuber #streamer #affiliate #elf #pink #Vtuber魂募集  #ZAvtuber #english #afrikaans 
 https://t.co/5AcqRWlC9w","['playing', 'phasmophobia', 'zarastro', 'acskywalker97', 'nepza', 'vtubers', 'vtuber', 'streamer', 'affiliate', 'elf', 'pink', 'vtuber魂募集', 'zavtuber', 'english', 'afrikaans', 'httpstco5acqrwlc9w']"
338,2022-07-10 00:38:31+00:00,ElixirCryptid,ELF,2,"The beautiful Menasmine, who belongs to @MynJade! Thank you for trusting me with her design, she's absolutely gorgeous! 🥺 I love her little bat nose...🦇#warcraft #sanlayn #vampire #elf #ArtistOnTwitter #fanart https://t.co/2VZykCyRsP","['beautiful', 'menasmine', 'belongs', 'mynjade', 'thank', 'trusting', 'design', 'absolutely', 'gorgeous', '🥺', 'love', 'little', 'bat', 'nose🦇warcraft', 'sanlayn', 'vampire', 'elf', 'artistontwitter', 'fanart', 'httpstco2vzykcyrsp']"
339,2022-07-09 21:41:35+00:00,Milart_nft,ELF,2,"#31 Elf Guardian

https://t.co/5ereZjC8Wn

#NFT #NFTArt #LOTR #Elf https://t.co/OhCsrecDmf","['31', 'elf', 'guardian', 'httpstco5erezjc8wn', 'nft', 'nftart', 'lotr', 'elf', 'httpstcoohcsrecdmf']"
340,2022-07-11 09:04:43+00:00,ShareCheck,ELF,1,"#Crypto #ELF - The aelf price is currently $0.219883 with a 24-hour trading volume of $23.27M across 30 exchanges. The ELF price is up 6.37% in the last 24 hours. The aelf price prediction sentiment is currently neutral.
https://t.co/jEbAdA07ij","['crypto', 'elf', 'aelf', 'price', 'currently', '0219883', '24hour', 'trading', 'volume', '2327m', 'across', '30', 'exchange', 'elf', 'price', '637', 'last', '24', 'hour', 'aelf', 'price', 'prediction', 'sentiment', 'currently', 'neutral', 'httpstcojebada07ij']"
341,2022-07-08 08:33:41+00:00,OfficialMako,ELF,2,"Where there is mermaid, there is magic 🧜‍♀️
. . 
@IsabelDurant1 @ufojmsp #mako #mermaid #h2o #wearegc #madeinqld #makomermaids #thebureauofmagicalthings #magic #netflix #elf #fairy #kids #kidstv #setlife #behindthescenes #tbt https://t.co/VAAbdcsxGx","['mermaid', 'magic', '🧜\u200d♀️', 'isabeldurant1', 'ufojmsp', 'mako', 'mermaid', 'h2o', 'wearegc', 'madeinqld', 'makomermaids', 'thebureauofmagicalthings', 'magic', 'netflix', 'elf', 'fairy', 'kid', 'kidstv', 'setlife', 'behindthescenes', 'tbt', 'httpstcovaabdcsxgx']"
342,2022-07-05 00:55:31+00:00,Collegebay9,ELF,2,"#ELF attack targeting my thigh that causes seizure pain, the #EMF scale is usually between 9 to 4 at the targeted spot then it strike to 760 MT

@FBI @DHSgov @CIA ❌Military/police terrorism

#BuildJakapan #انترنت_غير_محدود_فى_مصر #ENGvIND #StrangerThings #sabinus #FuturePerfect https://t.co/CdxKGWK405","['elf', 'attack', 'targeting', 'thigh', 'cause', 'seizure', 'pain', 'emf', 'scale', 'usually', '9', '4', 'targeted', 'spot', 'strike', '760', 'mt', 'fbi', 'dhsgov', 'cia', '❌militarypolice', 'terrorism', 'buildjakapan', 'انترنتغيرمحدودفىمصر', 'engvind', 'strangerthings', 'sabinus', 'futureperfect', 'httpstcocdxkgwk405']"
343,2022-07-10 09:45:46+00:00,ArtistJamieRoxx,ELF,2,"📹 Birthday Remembrances. Today, July 10, 1942 – #RonnieJamesDio, American singer-songwriter and producer (#Elf, #Rainbow, #BlackSabbath, #Dio #HeavenandHell) (d. 2010) was born. (https://t.co/X3urXxvX8R) *One of my... https://t.co/Uhlq1jfrbN","['📹', 'birthday', 'remembrance', 'today', 'july', '10', '1942', '–', 'ronniejamesdio', 'american', 'singersongwriter', 'producer', 'elf', 'rainbow', 'blacksabbath', 'dio', 'heavenandhell', 'd', '2010', 'born', 'httpstcox3urxxvx8r', 'one', 'my', 'httpstcouhlq1jfrbn']"
344,2022-07-03 17:04:55+00:00,CartertheD,ELF,2,"In my fist tweet as Secretary of Pawties and Dining, I whipped together some Beef Wellington, and some mashed potatoes.   I also got some Red or White wine.  #PODT #ELF. https://t.co/9uzC6vt3pG","['fist', 'tweet', 'secretary', 'pawties', 'dining', 'whipped', 'together', 'beef', 'wellington', 'mashed', 'potato', 'also', 'got', 'red', 'white', 'wine', 'podt', 'elf', 'httpstco9uzc6vt3pg']"
345,2022-07-04 17:59:08+00:00,ClayJewelryPl,ELF,2,"Necklace made of polymer clay according to my sketch.  Hooray, it's ready! #polymerclay #lynx #fairycore #fimoclay #elf #bobcat https://t.co/Fxce9Lepj1","['necklace', 'made', 'polymer', 'clay', 'according', 'sketch', 'hooray', 'ready', 'polymerclay', 'lynx', 'fairycore', 'fimoclay', 'elf', 'bobcat', 'httpstcofxce9lepj1']"
346,2022-07-08 16:48:07+00:00,ViennaVikings,ELF,2,"🗣: „This game creates a lot of hype. But for 60 minutes on saturday the noise will stop.“ - DC Daniel Auböck prior to #VIKatWPA. 

#ViennaVikings #PurpleReign #ELF 
📸 @HJirgal 
👨‍🎨 @abotella01 https://t.co/bIe3GmzcWt","['🗣', '„this', 'game', 'creates', 'lot', 'hype', '60', 'minute', 'saturday', 'noise', 'stop“', 'dc', 'daniel', 'auböck', 'prior', 'vikatwpa', 'viennavikings', 'purplereign', 'elf', '📸', 'hjirgal', '👨\u200d🎨', 'abotella01', 'httpstcobie3gmzcwt']"
347,2022-07-10 05:07:19+00:00,SihaeReal,ELF,2,"Even at 60y++, this song will have a special place in our heart. #SUPERJUNIOR #ELF #EverLastingFighters #ThisLoveStoryWillNeverEnd #SuperMan #anthemoftheseas @Mya_Elfish @saraharu98 @myddohae @invalid_nnn @proudelf_heenim @Evarosegrace3 @BelleOhhae @gracetipani #ELF_Returns 💙 https://t.co/F0aCUuysmn","['even', '60y', 'song', 'special', 'place', 'heart', 'superjunior', 'elf', 'everlastingfighters', 'thislovestorywillneverend', 'superman', 'anthemoftheseas', 'myaelfish', 'saraharu98', 'myddohae', 'invalidnnn', 'proudelfheenim', 'evarosegrace3', 'belleohhae', 'gracetipani', 'elfreturns', '💙', 'httpstcof0acuuysmn']"
348,2022-07-07 19:47:06+00:00,RyanWiggins1982,ELF,2,RIP James Caan 🙏 #elf https://t.co/tED3gXh4tK,"['rip', 'james', 'caan', '🙏', 'elf', 'httpstcoted3gxh4tk']"
349,2022-07-10 07:09:33+00:00,ElectricRoll,ELF,2,"Horns up for the late, great @OfficialRJDio  who would have turned 80 today.

More #dio content at https://t.co/qYtmiraALc

#electriceye #ronniejamesdio #ronniejamesdioforever #dio #blacksabbath #metal #heavymetal #rainbow #elf #heavenandhell #horns #hornsup https://t.co/DmTF5DZYZ3","['horn', 'late', 'great', 'officialrjdio', 'would', 'turned', '80', 'today', 'dio', 'content', 'httpstcoqytmiraalc', 'electriceye', 'ronniejamesdio', 'ronniejamesdioforever', 'dio', 'blacksabbath', 'metal', 'heavymetal', 'rainbow', 'elf', 'heavenandhell', 'horn', 'hornsup', 'httpstcodmtf5dzyz3']"
350,2022-07-05 17:10:15+00:00,seeyouagain2h,ELF,2,"#LEETEUK:  IG UPDATE

“everyone says the teaser video will be on 11 o'clock, please delete it please help me, I misunderstood the time, its already after 12 o'clock”
😭
#SUPERJUNIOR
#ELF","['leeteuk', 'ig', 'update', '“everyone', 'say', 'teaser', 'video', '11', 'oclock', 'please', 'delete', 'please', 'help', 'me', 'misunderstood', 'time', 'already', '12', 'oclock”', '😭', 'superjunior', 'elf']"
351,2022-07-07 18:03:50+00:00,TalkingPictures,ELF,2,"R.I.P. #JamesCaan at 82. What a tremendous talent and a terrific guy. #TheGodfather #Elf 

https://t.co/1yVxXIh8pU","['rip', 'jamescaan', '82', 'tremendous', 'talent', 'terrific', 'guy', 'thegodfather', 'elf', 'httpstco1yvxxih8pu']"
352,2022-07-11 13:00:01+00:00,punsandoneliner,ELF,2,"What is the technical name for Santa's elves? Subordinate clauses.

https://t.co/i2iD66bkHm     #Joke #Humour #Elf #ElfJokes","['technical', 'name', 'santa', 'elf', 'subordinate', 'clause', 'httpstcoi2id66bkhm', 'joke', 'humour', 'elf', 'elfjokes']"
353,2022-07-05 01:43:11+00:00,BramleyLakeland,ELF,2,11 Important Life Lessons Pets Teach Us #FursForLearning #PODT #ELF #BARK #dogsoftwitter  https://t.co/Trb5Yg9Ghx,"['11', 'important', 'life', 'lesson', 'pet', 'teach', 'u', 'fursforlearning', 'podt', 'elf', 'bark', 'dogsoftwitter', 'httpstcotrb5yg9ghx']"
354,2022-07-09 13:12:10+00:00,klausvon,ELF,2,"@kokikatokk Congrats, Cathryn Gatu! @AKUHNairobi @jacobshundi1974 
Relevant reading in time for our #ELF workshop, @KerrinBegg. @DeptFCE @UCTHealthSci @saahenational","['kokikatokk', 'congrats', 'cathryn', 'gatu', 'akuhnairobi', 'jacobshundi1974', 'relevant', 'reading', 'time', 'elf', 'workshop', 'kerrinbegg', 'deptfce', 'ucthealthsci', 'saahenational']"
355,2022-07-10 12:52:31+00:00,JrocksMetalzone,ELF,2,"Happy Heavenly Birthday Ronni James Dio #Dio #blacksabbath #rainbow #elf 

July 10, 1942 - May 16, 2010 r.i.p

What's your favorite Ronnie James Dio song?

https://t.co/STRO915huG. https://t.co/rGpZCAHK5n","['happy', 'heavenly', 'birthday', 'ronni', 'james', 'dio', 'dio', 'blacksabbath', 'rainbow', 'elf', 'july', '10', '1942', 'may', '16', '2010', 'rip', 'whats', 'favorite', 'ronnie', 'james', 'dio', 'song', 'httpstcostro915hug', 'httpstcorgpzcahk5n']"
356,2022-07-04 13:11:58+00:00,aepetalstay,ELF,2,"I just want to take a moment and say I'm proud of ELF 🥹🥹
Seriously, we are streaming don't wait and voting at the same time. But we are doing a good job. 
Love you guys💙💙

#SUPERJUNIOR #Dont_Wait #Dont_Wait_SUPERJUNIOR #ELF @SJofficial","['want', 'take', 'moment', 'say', 'im', 'proud', 'elf', '\U0001f979\U0001f979', 'seriously', 'streaming', 'wait', 'voting', 'time', 'good', 'job', 'love', 'guys💙💙', 'superjunior', 'dontwait', 'dontwaitsuperjunior', 'elf', 'sjofficial']"
357,2022-07-05 10:20:40+00:00,ViennaVikings,ELF,2,"We proudly present:
‘Catch Me If You Can’
starring @jerdydude 

#NaturalBornViking #PurpleReign #ELF 
📸: @HJirgal https://t.co/0H68BdVFNy","['proudly', 'present', '‘catch', 'can’', 'starring', 'jerdydude', 'naturalbornviking', 'purplereign', 'elf', '📸', 'hjirgal', 'httpstco0h68bdvfny']"
358,2022-07-06 13:13:53+00:00,BramleyLakeland,ELF,2,What do you know about @Choucho00081664 the Secretary of Travel &amp; Tourism? Wildlife #FursForLearning #POT #ELF #BARK #dogsoftwitter https://t.co/5t3nCHY4Go,"['know', 'choucho00081664', 'secretary', 'travel', 'amp', 'tourism', 'wildlife', 'fursforlearning', 'pot', 'elf', 'bark', 'dogsoftwitter', 'httpstco5t3nchy4go']"
359,2022-07-08 08:38:51+00:00,OfficialTBoMT,ELF,2,"Just a walk in the park for our cast and crew... 😬
. . 
. . 
. . 
#TheBureauofMagicalThings #Netflix #Nickelodeon #Kids #KidsTV #Magic #Elf #Fairy #Mermaid #MakoMermaids #H20 #MadeInQld #WeAreGC @jmsp1 @miamilnes @elizabethccullen https://t.co/nsOfDZQxUX","['walk', 'park', 'cast', 'crew', '😬', 'thebureauofmagicalthings', 'netflix', 'nickelodeon', 'kid', 'kidstv', 'magic', 'elf', 'fairy', 'mermaid', 'makomermaids', 'h20', 'madeinqld', 'wearegc', 'jmsp1', 'miamilnes', 'elizabethccullen', 'httpstconsofdzqxux']"
360,2022-07-08 16:39:07+00:00,cal_ann,ELF,2,#RIPJamesCaan 🥺 one of my favourite films #ELF 🙌 https://t.co/QnEZyHanQd,"['ripjamescaan', '🥺', 'one', 'favourite', 'film', 'elf', '🙌', 'httpstcoqnezyhanqd']"
361,2022-07-04 17:16:32+00:00,Archer_Im_a_Dog,ELF,2,A beautiful quote and wonderful reminder to us all #QOTD #FursForLearning #PODT #ELF #BARK #dogsoftwitter https://t.co/CJROeXDPqp,"['beautiful', 'quote', 'wonderful', 'reminder', 'u', 'qotd', 'fursforlearning', 'podt', 'elf', 'bark', 'dogsoftwitter', 'httpstcocjroexdpqp']"
362,2022-07-11 16:17:35+00:00,crypto_pump_1,ELF,1,"#ELF result

Hit 1450🎯

3rd target in just 21 hour✅✅✅

Huge quick profit 37%💰🤑💰

👉 Amazing calls by our team👍
👉 To know next pump coin name earlier 🚀👇

☎️ Contact @APGLOBALS for premium membership

Join our Telegram channel : https://t.co/pCgDsT4zdd
CT:11 Jul 22 https://t.co/k25LLpdBVJ","['elf', 'result', 'hit', '1450🎯', '3rd', 'target', '21', 'hour✅✅✅', 'huge', 'quick', 'profit', '37💰🤑💰', '👉', 'amazing', 'call', 'team👍', '👉', 'know', 'next', 'pump', 'coin', 'name', 'earlier', '🚀👇', '☎️', 'contact', 'apglobals', 'premium', 'membership', 'join', 'telegram', 'channel', 'httpstcopcgdst4zdd', 'ct11', 'jul', '22', 'httpstcok25llpdbvj']"
363,2022-07-08 16:01:27+00:00,FFM_Galaxy,ELF,2,"See you Sunday🏈💜

#frankfurtgalaxy #elf #europeanleagueoffootball #americanfootball #stuttgartsurge #gameday https://t.co/YCSuRso1mC","['see', 'sunday🏈💜', 'frankfurtgalaxy', 'elf', 'europeanleagueoffootball', 'americanfootball', 'stuttgartsurge', 'gameday', 'httpstcoycsurso1mc']"
364,2022-07-09 03:01:22+00:00,ELFpatitacharts,ELF,2,"𝗪𝗲 𝗵𝗮𝘃𝗲 𝗮 𝗡𝗘𝗪 𝗠𝗜𝗟𝗟𝗜𝗢𝗡! ✨💪🏼
💙☁YESUNG'S 'Here I am #문열어봐' Stream Update 📈
▶️https://t.co/X8ddc667lz
🎬 YT NOW: 9,000,110
NEXT GOAL: 10M

KEEP STREAMING 🎧
WE ARE #ELF ☁💙👑

#SUPERJUNIOR #YESUNG #예성 @SJofficial @shfly3424 https://t.co/lIy5FYcLng","['𝗪𝗲', '𝗵𝗮𝘃𝗲', '𝗮', '𝗡𝗘𝗪', '𝗠𝗜𝗟𝗟𝗜𝗢𝗡', '✨💪🏼', '💙☁yesungs', 'here', '문열어봐', 'stream', 'update', '📈', '▶️httpstcox8ddc667lz', '🎬', 'yt', 'now', '9000110', 'next', 'goal', '10m', 'keep', 'streaming', '🎧', 'elf', '☁💙👑', 'superjunior', 'yesung', '예성', 'sjofficial', 'shfly3424', 'httpstcoliy5fyclng']"
365,2022-07-08 19:34:29+00:00,Alexart_WoW,ELF,2,"Sketch portaits for @Notnashi__ and her friend!! 

#Commission #Warcraft #WorlfOfwarcraft #Elf #Queldorei #OC #WarcraftArt https://t.co/5qJvByFpd5","['sketch', 'portaits', 'notnashi', 'friend', 'commission', 'warcraft', 'worlfofwarcraft', 'elf', 'queldorei', 'oc', 'warcraftart', 'httpstco5qjvbyfpd5']"
366,2022-07-08 08:49:00+00:00,ViennaVikings,ELF,2,"🗣 „We‘re not a team, we‘re a #Brotherhood.“ - Leon Balogh about the #VikingsDefense prior to #VIKatBDA

#ViennaVikings #PurpleReign #ELF 
📸 @HJirgal 
👨‍🎨 @abotella01 https://t.co/wEdgzkcPrh","['🗣', '„we‘re', 'team', 'we‘re', 'brotherhood“', 'leon', 'balogh', 'vikingsdefense', 'prior', 'vikatbda', 'viennavikings', 'purplereign', 'elf', '📸', 'hjirgal', '👨\u200d🎨', 'abotella01', 'httpstcowedgzkcprh']"
367,2022-07-05 03:00:15+00:00,Vizzur_Art,ELF,2,"Lumity - Protection

More and New Video Art: 
https://t.co/b8Z7PYIBej
Retweets are appreciated :)

#TheOwlHouse #TheOwlHouseSeason2 #theowlhousefanart #toh #tohfanart #AmityBlight #AmityBlightFanart #LuzNoceda #luznocedafanart #amity #Lumity #Lumityfanart #elf #vizzur #vizzurart https://t.co/fh1LY3RVNc","['lumity', 'protection', 'new', 'video', 'art', 'httpstcob8z7pyibej', 'retweets', 'appreciated', 'theowlhouse', 'theowlhouseseason2', 'theowlhousefanart', 'toh', 'tohfanart', 'amityblight', 'amityblightfanart', 'luznoceda', 'luznocedafanart', 'amity', 'lumity', 'lumityfanart', 'elf', 'vizzur', 'vizzurart', 'httpstcofh1ly3rvnc']"
368,2022-07-02 20:00:51+00:00,CineConcertsLLC,ELF,2,"A new collection of #Elf in Concert merchandise has dropped! Visit our online store now 🎅🏻 
👉 https://t.co/ZnZKZRgczy 🎄 https://t.co/b5ZiFWE6X1","['new', 'collection', 'elf', 'concert', 'merchandise', 'dropped', 'visit', 'online', 'store', '🎅🏻', '👉', 'httpstcoznzkzrgczy', '🎄', 'httpstcob5zifwe6x1']"
369,2022-07-06 15:36:52+00:00,Archer_Im_a_Dog,ELF,2,"Today's Cabinet: Baths. Do we need em? How often should we get em? After interviewing vettyarians, we came to pawposal: Annually. Hoos rejected - all our bargaining. We down to final offer: Anipals 1/ 2-months, Stuffies only if emergnc &amp; MORE TREATS at bathtime! #PODT #ELF #BARK https://t.co/P3sNUKC9nU","['today', 'cabinet', 'bath', 'need', 'em', 'often', 'get', 'em', 'interviewing', 'vettyarians', 'came', 'pawposal', 'annually', 'hoos', 'rejected', 'bargaining', 'final', 'offer', 'anipals', '1', '2months', 'stuffies', 'emergnc', 'amp', 'treat', 'bathtime', 'podt', 'elf', 'bark', 'httpstcop3snukc9nu']"
370,2022-07-05 22:00:25+00:00,Archer_Im_a_Dog,ELF,2,"We had another great cabinet meeting where we addressed various community alerts about dogs not getting deserved treats, expanding doggie doors, etc. Then we took a trip to #carterslide! Weee #PODT #ELF #dogsoftwitter https://t.co/6Px7c654YH","['another', 'great', 'cabinet', 'meeting', 'addressed', 'various', 'community', 'alert', 'dog', 'getting', 'deserved', 'treat', 'expanding', 'doggie', 'door', 'etc', 'took', 'trip', 'carterslide', 'weee', 'podt', 'elf', 'dogsoftwitter', 'httpstco6px7c654yh']"
371,2022-07-04 22:46:12+00:00,BramleyLakeland,ELF,2,"Next up, Get to know VP @magic71506
#FursForLearning #PODT #ELF #BARK #dogsoftwitter @Archer_Im_a_Dog https://t.co/GyEkhgg8ek","['next', 'up', 'get', 'know', 'vp', 'magic71506', 'fursforlearning', 'podt', 'elf', 'bark', 'dogsoftwitter', 'archerimadog', 'httpstcogyekhgg8ek']"
372,2022-07-06 11:00:07+00:00,Floydernon,ELF,2,"#ELF #aelf $aelf $ELF
Next leg up or capitulation? https://t.co/E8iWgoGKHs","['elf', 'aelf', 'aelf', 'elf', 'next', 'leg', 'capitulation', 'httpstcoe8iwgogkhs']"
373,2022-07-09 02:31:09+00:00,Spacetiki,ELF,2,Sad 💔at the loss of legend #JamesCaan. Our favorite of his #movie roles: #Christmas favorite #ELF (2003) &amp; #scifi classic #ROLLERBALL (1975)... https://t.co/Ap4QDzUsEX https://t.co/KhNahIVK6E,"['sad', '💔at', 'loss', 'legend', 'jamescaan', 'favorite', 'movie', 'role', 'christmas', 'favorite', 'elf', '2003', 'amp', 'scifi', 'classic', 'rollerball', '1975', 'httpstcoap4qdzusex', 'httpstcokhnahivk6e']"
374,2022-07-07 22:47:33+00:00,Justinpg284,ELF,2,"Rest In Peace to #HollywoodLegend actor, #Godfather, #Elf, and #LasVegas star, James Caan. Passed away at age 82!!

#JamesCaan #RestInPeaceJamesCaan https://t.co/bMRX3qRbD0","['rest', 'peace', 'hollywoodlegend', 'actor', 'godfather', 'elf', 'lasvegas', 'star', 'james', 'caan', 'passed', 'away', 'age', '82', 'jamescaan', 'restinpeacejamescaan', 'httpstcobmrx3qrbd0']"
375,2022-07-11 18:23:01+00:00,LiviLoveTheElf,ELF,2,"Playing forwarned on stream!!!
#vtubers #vtuber #streamer #affiliate #elf #pink #Vtuber魂募集  #ZAvtuber #english #afrikaans 
I'm live on Twitch, come hang out! https://t.co/5AcqRWlC9w","['playing', 'forwarned', 'stream', 'vtubers', 'vtuber', 'streamer', 'affiliate', 'elf', 'pink', 'vtuber魂募集', 'zavtuber', 'english', 'afrikaans', 'im', 'live', 'twitch', 'come', 'hang', 'out', 'httpstco5acqrwlc9w']"
376,2022-07-04 17:04:12+00:00,StonedLack,ELF,2,"FANTASY FOOTBALL GUIDE ‘22🔥

- alle Teams alle Spieler
- Trustlisten
- Rookie Report
- Players to watch
- Draftline

RELEASE heute im Stream ab 21:30
https://t.co/nk9aZ9MPa8

#rannfl #fantasyfootball #fantasyguide #24ELF #ELF #twitchstreamer https://t.co/7EWaElxpu2","['fantasy', 'football', 'guide', '‘22🔥', 'alle', 'team', 'alle', 'spieler', 'trustlisten', 'rookie', 'report', 'player', 'watch', 'draftline', 'release', 'heute', 'im', 'stream', 'ab', '2130', 'httpstconk9az9mpa8', 'rannfl', 'fantasyfootball', 'fantasyguide', '24elf', 'elf', 'twitchstreamer', 'httpstco7ewaelxpu2']"
377,2022-07-02 14:43:16+00:00,EFootballRising,ELF,2,FYI: It is also the first kickoff return TD in the entire #ELF history https://t.co/4DUkhuXRZK,"['fyi', 'also', 'first', 'kickoff', 'return', 'td', 'entire', 'elf', 'history', 'httpstco4dukhuxrzk']"
378,2022-07-05 17:20:44+00:00,jpegkingdev,ELF,2,"Latest @elfworldnft Sneak Peek, looks rare 😍😍!! @opensea get ready we coming ⚔️🧝‍♂️🧝‍♀️ From the ashes we raise true team creating the real #elf kingdom 🔥 https://t.co/sE1dFRRxLJ","['latest', 'elfworldnft', 'sneak', 'peek', 'look', 'rare', '😍😍', 'opensea', 'get', 'ready', 'coming', '⚔️🧝\u200d♂️🧝\u200d♀️', 'ash', 'raise', 'true', 'team', 'creating', 'real', 'elf', 'kingdom', '🔥', 'httpstcose1dfrrxlj']"
